"ACC_NUCCORE","Contig","mash_dist","sig","mash_hits","length","bin","coeffvars","counts","means","sdv","max_cov","min_cov","order","Description","classification","bin_length","Species","topology","n_genes","genetic_code","plasmid_score","fdr","n_hallmarks","marker_enrichment","conjugation_genes","amr_genes","Accession","UID_NUCCORE","Description_NUCCORE","CreateDate_NUCCORE","Topology_NUCCORE","Completeness_NUCCORE","TaxonID_NUCCORE","Genome_NUCCORE","Length_NUCCORE","Source_NUCCORE","UID_ASSEMBLY","Status_ASSEMBLY","SeqReleaseDate_ASSEMBLY","SubmissionDate_ASSEMBLY","Latest_ASSEMBLY","UID_BIOSAMPLE","ACC_BIOSAMPLE","Location_BIOSAMPLE","Coordinates_BIOSAMPLE","IsolationSource_BIOSAMPLE","Host_BIOSAMPLE","CollectionDate_BIOSAMPLE","Host_DISEASE","SamplType_BIOSAMPLE","taxon_name","taxon_rank","lineage","taxon_species_id","taxon_species_name","taxon_genus_id","taxon_genus_name","taxon_family_id","taxon_family_name","taxon_order_id","taxon_order_name","taxon_class_id","taxon_class_name","taxon_phylum_id","taxon_phylum_name","taxon_superkingdom_id","taxon_superkingdom_name","loc_lat","loc_lng","loc_parsed","GC_NUCCORE","Identical","OldVersion","hits_rMLST","hitscount_rMLST","inclusions","Host_BIOSAMPLE_processed","Host_DISEASE_processed","D1","D2","plasmidfinder","pmlst","relaxase_type.s.","mpf_type"
"NZ_CP018188.1","contig_10327",0.0974869,"0","69/1000",24066,"bin_30",3.58319457592412,36,11.6946417279574,41.904176806993,291.84882671203,0,"genus","Streptococcus","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",2521322,"s__","No terminal repeats",31,11,0.9747,NA,0,2.2116,NA,NA,"NZ_CP018188.1",1783050076,"Streptococcus salivarius strain ICDC2 plasmid unnamed, complete sequence","2019/12/11","circular","complete",1304,"plasmid",188293,"RefSeq",5382731,"Complete Genome","2019/12/10 00:00","2019/12/10 00:00","True",6066184,"SAMN06066184","China:Changping, Beijing","40.2 N 116.2 E","4-6 years old child with healthy oral","Homo sapiens","2014-06-21","","","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",40.2,116.2,"",34.5631542330304,"CP018188.1","","",0,"","Homo sapiens","",1.1133045,17.11247,"","","",""
"NZ_CP018843.1","contig_2711",0.0811785,"0","100/1000",16629,"bin_71",5.54669479819512,8,2.58995467060401,14.3656880990004,107.199162853577,0,"superkingdom","Bacteria","d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__",1307663,"s__","No terminal repeats",16,11,0.8792,NA,0,0.5235,NA,NA,"NZ_CP018843.1",1332879725,"Staphylococcus epidermidis strain 14.1.R1 plasmid pHOB1, complete sequence","2018/01/21","circular","complete",1282,"plasmid",24769,"RefSeq",1007311,"Complete Genome","2017/01/05 00:00","2017/01/05 00:00","True",6167133,"SAMN06167133","Denmark: Aarhus","","","Homo sapiens","2015","","whole organism","Staphylococcus epidermidis","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus",1282,"Staphylococcus epidermidis",1279,"Staphylococcus",90964,"Staphylococcaceae",1385,"Bacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",56.1496278,10.2134046,"Denmark,Aarhus",30.8409705680488,"CP018843.1","","",0,"","Homo sapiens","",-4.553798,8.318301,"rep20_14_repA(pSSAP2), HE616681, ","","",""
"NZ_CP019032.1","contig_5236",0.0639874,"0","150/1000",14579,"bin_38",7.4726840028133,5,30.5884642763689,228.577927668648,1784.9569049951,0,"superkingdom","Bacteria","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri","No terminal repeats",16,11,0.9557,NA,0,1.5119,NA,NA,"NZ_CP019032.1",1130897894,"Limosilactobacillus fermentum strain SNUV175 plasmid pSNU175-3, complete sequence","2017/01/12","circular","complete",1613,"plasmid",33071,"RefSeq",946581,"Complete Genome","2017/01/10 00:00","2017/01/10 00:00","True",6174220,"SAMN06174220","South Korea: Seoul","","vaginal tract","Homo sapiens","2014-06","","Culture","Limosilactobacillus fermentum","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus",1613,"Limosilactobacillus fermentum",2742598,"Limosilactobacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",37.5666791,126.9782914,"South Korea,Seoul",39.566387469384,"CP019032.1","","",0,"","Homo sapiens","",14.4508505,4.9903,"","","MOBQ",""
"NZ_CP019033.1","contig_5233",0.0811785,"0","100/1000",17894,"bin_38",7.67237481038634,3,0.42335306095569,3.24812336077638,25.3740672307912,0,"order","Lactobacillales","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri","No terminal repeats",16,11,0.9928,NA,2,12.1629,"MOBQ",NA,"NZ_CP019033.1",1130897895,"Limosilactobacillus fermentum strain SNUV175 plasmid pSNU175-4, complete sequence","2017/01/12","circular","complete",1613,"plasmid",29166,"RefSeq",946581,"Complete Genome","2017/01/10 00:00","2017/01/10 00:00","True",6174220,"SAMN06174220","South Korea: Seoul","","vaginal tract","Homo sapiens","2014-06","","Culture","Limosilactobacillus fermentum","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus",1613,"Limosilactobacillus fermentum",2742598,"Limosilactobacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",37.5666791,126.9782914,"South Korea,Seoul",43.8421449633134,"CP019033.1","","",0,"","Homo sapiens","",14.450098,5.004377,"rep38_1_rep(pLBUC03), CP002655, ","","MOBQ",""
"NZ_CP020429.2","contig_9010",0.0834041,"0","95/1000",30742,NA,2.43836084146392,34,38.4081466232129,93.6529207192468,541.010176069961,0,"genus","Streptococcus",NA,NA,NA,"No terminal repeats",34,11,0.9869,NA,0,6.7466,NA,NA,"NZ_CP020429.2",1356684418,"Streptococcus sp. FDAARGOS_192 plasmid unnamed1, complete sequence","2017/04/01","circular","complete",1839799,"plasmid",206913,"RefSeq",1613481,"Complete Genome","2018/03/01 00:00","2018/03/01 00:00","True",4875529,"SAMN04875529","USA:DC","","peripheral blood","Homo sapiens","2013-12-10","Bacteremia vs contaminant","","Streptococcus sp. FDAARGOS_192","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; unclassified Streptococcus",1839799,"Streptococcus sp. FDAARGOS_192",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",38.8936613,-76.9878833,"USA,DC",34.9156408732172,"CP020429.2","","",0,"","Homo sapiens","",1.0952754,17.11306,"","","",""
"NZ_CP020429.2","contig_9059",0.0949813,"0","73/1000",18566,"bin_66",3.90005486472555,22,1.51379560860033,5.90388592752188,32.1896880425909,0,"genus","Streptococcus","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__",3932897,"s__","No terminal repeats",22,11,0.9812,NA,0,3.31,NA,NA,"NZ_CP020429.2",1356684418,"Streptococcus sp. FDAARGOS_192 plasmid unnamed1, complete sequence","2017/04/01","circular","complete",1839799,"plasmid",206913,"RefSeq",1613481,"Complete Genome","2018/03/01 00:00","2018/03/01 00:00","True",4875529,"SAMN04875529","USA:DC","","peripheral blood","Homo sapiens","2013-12-10","Bacteremia vs contaminant","","Streptococcus sp. FDAARGOS_192","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; unclassified Streptococcus",1839799,"Streptococcus sp. FDAARGOS_192",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",38.8936613,-76.9878833,"USA,DC",34.9156408732172,"CP020429.2","","",0,"","Homo sapiens","",1.0952754,17.11306,"","","",""
"NZ_CP020430.1","contig_243",0.0887833,"0","84/1000",48340,"bin_30",5.03646106307964,40,13.7490993327296,69.2468034417067,535.908378856041,0,"genus","Streptococcus","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",2521322,"s__","No terminal repeats",53,11,0.982,NA,0,6.7757,NA,NA,"NZ_CP020430.1",1172219557,"Streptococcus sp. FDAARGOS_192 plasmid unnamed2, complete sequence","2017/04/01","circular","complete",1839799,"plasmid",20536,"RefSeq",1613481,"Complete Genome","2018/03/01 00:00","2018/03/01 00:00","True",4875529,"SAMN04875529","USA:DC","","peripheral blood","Homo sapiens","2013-12-10","Bacteremia vs contaminant","","Streptococcus sp. FDAARGOS_192","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; unclassified Streptococcus",1839799,"Streptococcus sp. FDAARGOS_192",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",38.8936613,-76.9878833,"USA,DC",36.6721854304636,"CP020430.1","","",0,"","Homo sapiens","",1.1350237,17.114544,"","","",""
"NZ_CP020430.1","contig_4958",0.0824989,"0","97/1000",22770,NA,3.28611084516142,32,38.3245747190352,125.938800620421,801.705059785179,0,"genus","Streptococcus",NA,NA,NA,"No terminal repeats",23,11,0.9891,NA,0,5.1083,NA,NA,"NZ_CP020430.1",1172219557,"Streptococcus sp. FDAARGOS_192 plasmid unnamed2, complete sequence","2017/04/01","circular","complete",1839799,"plasmid",20536,"RefSeq",1613481,"Complete Genome","2018/03/01 00:00","2018/03/01 00:00","True",4875529,"SAMN04875529","USA:DC","","peripheral blood","Homo sapiens","2013-12-10","Bacteremia vs contaminant","","Streptococcus sp. FDAARGOS_192","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; unclassified Streptococcus",1839799,"Streptococcus sp. FDAARGOS_192",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",38.8936613,-76.9878833,"USA,DC",36.6721854304636,"CP020430.1","","",0,"","Homo sapiens","",1.1350237,17.114544,"","","",""
"NZ_CP020439.1","contig_7056",0.0987984,"0","67/1000",27009,"bin_51",3.0959313592932,41,32.7031738443545,101.246781453154,584.022221822693,0,"order","Lactobacillales","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__",1627550,"s__","No terminal repeats",30,11,0.9815,NA,0,5.4261,NA,NA,"NZ_CP020439.1",1376336394,"Streptococcus equinus strain FDAARGOS_251 plasmid unamed1, complete sequence","2018/04/11","circular","complete",1335,"plasmid",236564,"RefSeq",1612881,"Complete Genome","2018/03/01 00:00","2018/03/01 00:00","True",4875577,"SAMN04875577","USA:DC","","blood","Homo sapiens","2014-10-27","Infection with Streptococcus equinus","","Streptococcus equinus","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1335,"Streptococcus equinus",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",38.8936613,-76.9878833,"USA,DC",34.1932838470773,"CP020439.2","","",0,"","Homo sapiens","",1.1221142,17.1121,"","","",""
"NZ_CP031212.1","contig_11426",0.0759181,"0","113/1000",5975,"bin_38",6.59230244447802,4,1.03892619048954,6.84891566519645,53.1913994886589,0,"superkingdom","Bacteria","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri","No terminal repeats",9,11,0.8632,NA,0,0,NA,NA,"NZ_CP031212.1",1690837639,"Levilactobacillus brevis strain UCCLB521 plasmid pUCCLB521_D, complete sequence","2019/06/22","circular","complete",1580,"plasmid",17922,"RefSeq",3387791,"Complete Genome","2019/06/11 00:00","2019/06/11 00:00","True",8354550,"SAMN08354550","Netherlands","","","","2013","","","Levilactobacillus brevis","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Levilactobacillus",1580,"Levilactobacillus brevis",2767886,"Levilactobacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",52.2379891,5.5346074,"Netherlands",37.5906706840754,"CP031212.1","","",0,"","","",14.649739,4.945236,"","","MOBQ,MOBQ",""
"NZ_CP034740.1","contig_19001",0.0862491,"0","89/1000",4331,"bin_57",6.48584560750692,12,4.01325591721312,26.0293582624578,201.792896617788,0,"family","Enterobacteriaceae","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas endodontalis",29427367,"s__Porphyromonas endodontalis","No terminal repeats",5,11,0.879,NA,0,0,NA,NA,"NZ_CP034740.1",1553066550,"Escherichia coli strain L65 plasmid pL65-4, complete sequence","2019/01/12","circular","complete",562,"plasmid",6767,"RefSeq",2197961,"Complete Genome","2019/01/08 00:00","2019/01/08 00:00","True",10623993,"SAMN10623993","China","32.40 N 119.40 E","","","2018-05-28","","","Escherichia coli","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia",562,"Escherichia coli",561,"Escherichia",543,"Enterobacteriaceae",91347,"Enterobacterales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",32.4,119.4,"",51.3964829318753,"CP034740.1","","",0,"","","",0.2995477,11.6558275,"","","",""
"NZ_CP040803.1","contig_4194",0.0572108,"0","177/1000",64187,NA,5.69577813138595,49,37.6268228323217,214.314034641871,1679.33115523266,0,"genus","Streptococcus",NA,NA,NA,"No terminal repeats",79,11,0.9849,NA,0,10.0478,"FATA_prgL;FATA_prgL",NA,"NZ_CP040803.1",1741167368,"Streptococcus salivarius strain LAB813 plasmid pSAL813, complete sequence","2019/09/15","circular","complete",1304,"plasmid",183700,"RefSeq",4525331,"Complete Genome","2019/09/06 00:00","2019/09/06 00:00","True",11947030,"SAMN11947030","Canada: Faculty of Dentistry, University of Toronto, Toronto","","","Homo sapiens","2016","","Plaque","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",43.70011,-79.4163,"Canada,Faculty of Dentistry,University of Toronto,Toronto",34.9009254218835,"CP040803.1","","",0,"","Homo sapiens","",1.1352894,17.115326,"","","",""
"NZ_CP042342.1","contig_9643",0.0712856,"0","126/1000",11989,"bin_70",6.09328454357401,9,1.91950610846051,11.6960969019783,87.3107847416201,0,"superkingdom","Bacteria","d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis",4231354,"s__Staphylococcus epidermidis","No terminal repeats",23,11,0.9932,NA,4,13.9346,NA,NA,"NZ_CP042342.1",1929249081,"Staphylococcus capitis strain BN2 plasmid pCAPBN21, complete sequence","2020/11/06","circular","complete",29388,"plasmid",21271,"RefSeq",8421521,"Complete Genome","2020/11/05 00:00","2020/11/05 00:00","True",12419159,"SAMN12419159","Germany: Wachtberg","","cat","","2014-03","","whole organism","Staphylococcus capitis","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus",29388,"Staphylococcus capitis",1279,"Staphylococcus",90964,"Staphylococcaceae",1385,"Bacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",50.6435631,7.0882889,"Germany,Wachtberg",28.2638333881811,"CP042342.1","","",0,"","Felis catus","",-4.271899,8.107407,"rep19c_3_rep(pETB), AP012467, ","","",""
"NZ_CP050546.1","contig_10729",0.0807479,"0","101/1000",15234,"bin_38",4.69829113180507,4,1.44392757088515,6.78399210125856,39.3475205425138,0,"order","Lactobacillales","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri","No terminal repeats",18,11,0.9599,NA,0,1.1978,NA,NA,"NZ_CP050546.1",1918411254,"Levilactobacillus brevis strain NSMJ23 plasmid pLBN-5, complete sequence","2020/10/22","circular","complete",1580,"plasmid",21191,"RefSeq",8255501,"Complete Genome","2020/10/21 00:00","2020/10/21 00:00","True",14433864,"SAMN14433864","South Korea: Sangju","","Makgeolli (Korean traditional alcoholic beverage)","","2018-05","","Single cell","Levilactobacillus brevis","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Levilactobacillus",1580,"Levilactobacillus brevis",2767886,"Levilactobacillus",33958,"Lactobacillaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",36.4104478,128.1590614,"South Korea,Sangju",39.2997027039781,"CP050546.1","","",0,"","","",13.7606735,5.485526,"rep28_1_repA(pCIS4), CP003162, ","","MOBP",""
"NZ_CP054154.1","contig_9057",0.0593303,"0","168/1000",29720,"bin_11",7.17658101504794,17,1.32238978388215,9.49023741750198,74.1728266612039,0,"genus","Streptococcus","d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanogingivalaceae;g__Nanogingivalis;s__",7159655,"s__","No terminal repeats",34,11,0.9328,NA,0,4.7343,NA,NA,"NZ_CP054154.1",1884631392,"Streptococcus salivarius strain DB-B5 plasmid pIKMIN-B501, complete sequence","2020/08/04","circular","complete",1304,"plasmid",138497,"RefSeq",7626411,"Complete Genome","2020/07/28 00:00","2020/07/28 00:00","True",15048692,"SAMN15048692","Canada","","oral","Homo sapiens","2017","","single culture","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",61.0666922,-107.9917071,"Canada",35.6245983667516,"CP054154.1","","",0,"","Homo sapiens","",1.1316181,17.11427,"","","",""
"NZ_CP054156.1","contig_11468",0.0374354,"0","295/1000",9229,"bin_18",4.25154185933127,30,402.58294879477,1711.59825865398,9255.67964719447,0,"superkingdom","Bacteria","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__",851077,"s__","No terminal repeats",12,11,0.9932,NA,0,3.3317,"MOBV",NA,"NZ_CP054156.1",1884631394,"Streptococcus salivarius strain DB-B5 plasmid pIKMIN-B503, complete sequence","2020/08/04","circular","complete",1304,"plasmid",3225,"RefSeq",7626411,"Complete Genome","2020/07/28 00:00","2020/07/28 00:00","True",15048692,"SAMN15048692","Canada","","oral","Homo sapiens","2017","","single culture","Streptococcus salivarius","species","cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus",1304,"Streptococcus salivarius",1301,"Streptococcus",1300,"Streptococcaceae",186826,"Lactobacillales",91061,"Bacilli",1239,"Firmicutes",2,"Bacteria",61.0666922,-107.9917071,"Canada",39.5968992248062,"CP054156.1","","",0,"","Homo sapiens","",8.099632,6.982841,"","","MOBV",""
"NZ_CP058194.1","contig_15071",0.0378117,"0","292/1000",3972,"bin_82",2.7404691065636,25,2.35698650463997,6.45924870055316,26.8797664862359,0,"no rank","cellular organisms","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__JABCPE02;s__",7175331,"s__","No terminal repeats",6,11,0.8657,NA,0,0,NA,NA,"NZ_CP058194.1",1883393571,"Enterobacter hormaechei strain RHBSTW-00012 plasmid pRHBSTW-00012_4, complete sequence","2020/07/30","circular","complete",158836,"plasmid",4161,"RefSeq",7480741,"Complete Genome","2020/07/24 00:00","2020/07/24 00:00","True",15148450,"SAMN15148450","United Kingdom","","Wastewater influent sample","","2017","","culture","Enterobacter hormaechei","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex",158836,"Enterobacter hormaechei",547,"Enterobacter",543,"Enterobacteriaceae",91347,"Enterobacterales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",54.7023545,-3.2765753,"United Kingdom",37.2025955299207,"CP058194.1","","",0,"","","",-4.0783515,14.622509,"","","MOBQ",""
"NZ_CP063114.1","contig_17267",0.0898429,"0","82/1000",4103,"bin_61",4.53204965485679,9,1.74331804951588,7.90080396461407,56.9514199564359,0,"family","Pasteurellaceae","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium pseudoperiodonticum",3846788,"s__Fusobacterium pseudoperiodonticum","No terminal repeats",8,11,0.9539,NA,0,0.3045,NA,NA,"NZ_CP063114.1",1942762752,"Haemophilus parainfluenzae strain M1C147_1 plasmid unnamed_1, complete sequence","2020/12/13","circular","complete",729,"plasmid",35459,"RefSeq",8804241,"Complete Genome","2020/10/26 00:00","2020/10/26 00:00","True",16409268,"SAMN16409268","Australia: Melbourne","37.8136 S 144.9631 E","bronchoalveolar lavage","Homo sapiens","2016-03-24","Cystic fibrosis","","Haemophilus parainfluenzae","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus",729,"Haemophilus parainfluenzae",724,"Haemophilus",712,"Pasteurellaceae",135625,"Pasteurellales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",-37.8136,144.9631,"",32.8548464423701,"CP063114.1","","",0,"","Homo sapiens","cystic fibrosis",-6.504843,12.747335,"","","",""
"NZ_CP063114.1","contig_19397",0.0893096,"0","83/1000",3201,"bin_61",7.30073004259703,7,0.961837285049223,7.02211436304882,54.8688573448701,0,"family","Pasteurellaceae","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium pseudoperiodonticum",3846788,"s__Fusobacterium pseudoperiodonticum","No terminal repeats",3,11,0.9047,NA,1,1.3112,"MOBP1",NA,"NZ_CP063114.1",1942762752,"Haemophilus parainfluenzae strain M1C147_1 plasmid unnamed_1, complete sequence","2020/12/13","circular","complete",729,"plasmid",35459,"RefSeq",8804241,"Complete Genome","2020/10/26 00:00","2020/10/26 00:00","True",16409268,"SAMN16409268","Australia: Melbourne","37.8136 S 144.9631 E","bronchoalveolar lavage","Homo sapiens","2016-03-24","Cystic fibrosis","","Haemophilus parainfluenzae","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus",729,"Haemophilus parainfluenzae",724,"Haemophilus",712,"Pasteurellaceae",135625,"Pasteurellales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",-37.8136,144.9631,"",32.8548464423701,"CP063114.1","","",0,"","Homo sapiens","cystic fibrosis",-6.504843,12.747335,"","","",""
"NZ_CP063114.1","contig_21883",0.0962153,"0","71/1000",3161,"bin_61",4.32808763539162,10,1.60549366033627,6.94871726000102,48.4583778539428,0,"family","Pasteurellaceae","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium pseudoperiodonticum",3846788,"s__Fusobacterium pseudoperiodonticum","No terminal repeats",7,11,0.9911,NA,0,3.2441,NA,NA,"NZ_CP063114.1",1942762752,"Haemophilus parainfluenzae strain M1C147_1 plasmid unnamed_1, complete sequence","2020/12/13","circular","complete",729,"plasmid",35459,"RefSeq",8804241,"Complete Genome","2020/10/26 00:00","2020/10/26 00:00","True",16409268,"SAMN16409268","Australia: Melbourne","37.8136 S 144.9631 E","bronchoalveolar lavage","Homo sapiens","2016-03-24","Cystic fibrosis","","Haemophilus parainfluenzae","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus",729,"Haemophilus parainfluenzae",724,"Haemophilus",712,"Pasteurellaceae",135625,"Pasteurellales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",-37.8136,144.9631,"",32.8548464423701,"CP063114.1","","",0,"","Homo sapiens","cystic fibrosis",-6.504843,12.747335,"","","",""
"NZ_CP063114.1","contig_23736",0.0505746,"0","209/1000",7918,"bin_38",7.81024967590665,1,0.579122528739085,4.52309154239468,35.3264742530842,0,"family","Pasteurellaceae","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri",20557057,"s__Lactobacillus gasseri","No terminal repeats",12,11,0.9805,NA,5,4.1345,"T_virB10;T_virB9;T_virB8;T_virB2;T_virB11",NA,"NZ_CP063114.1",1942762752,"Haemophilus parainfluenzae strain M1C147_1 plasmid unnamed_1, complete sequence","2020/12/13","circular","complete",729,"plasmid",35459,"RefSeq",8804241,"Complete Genome","2020/10/26 00:00","2020/10/26 00:00","True",16409268,"SAMN16409268","Australia: Melbourne","37.8136 S 144.9631 E","bronchoalveolar lavage","Homo sapiens","2016-03-24","Cystic fibrosis","","Haemophilus parainfluenzae","species","cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus",729,"Haemophilus parainfluenzae",724,"Haemophilus",712,"Pasteurellaceae",135625,"Pasteurellales",1236,"Gammaproteobacteria",1224,"Proteobacteria",2,"Bacteria",-37.8136,144.9631,"",32.8548464423701,"CP063114.1","","",0,"","Homo sapiens","cystic fibrosis",-6.504843,12.747335,"","","",""
